Date,Close,High,Low,Open,Volume,Return,Volatility_10,Volatility_30,RSI,MACD,MACD_Signal
11/13/1984,4.129940033,4.228272139,4.129940033,4.179106349,21151,-0.011764878,0.005617745,0.008401174,0,-0.037400182,-0.026393737
11/14/1984,4.129940033,4.228272139,4.129940033,4.129940033,3362,0,0.005617745,0.008195491,0,-0.041559041,-0.029426798
11/15/1984,4.080774784,4.179106903,4.080774784,4.129940581,3502,-0.011904591,0.006041662,0.008423598,0,-0.048265812,-0.033194601
11/16/1984,4.080774784,4.179106903,4.080774784,4.080774784,420,0,0.006041662,0.008423598,0,-0.052970367,-0.037149754
11/19/1984,4.031609535,4.080775073,4.031609535,4.080775073,4903,-0.012048018,0.006203983,0.008446756,0,-0.059974636,-0.04171473
11/20/1984,3.982444525,4.031610867,3.982444525,4.031610867,16949,-0.012194884,0.006277902,0.008660242,0,-0.068700834,-0.047111951
11/21/1984,3.982444525,4.031610867,3.982444525,3.982444525,4622,0,0.006277902,0.008470667,0,-0.074754684,-0.052640498
11/23/1984,3.933277845,3.982443651,3.933277845,3.982443651,22832,-0.012345854,0.006353619,0.008688819,0,-0.082567951,-0.058625988
11/26/1984,3.834944963,3.884110759,3.834944963,3.884110759,44403,-0.025000238,0.00833022,0.009639074,0,-0.09559273,-0.066019337
11/27/1984,3.834944963,3.884110759,3.834944963,3.834944963,4622,0,0.00833022,0.009257174,0,-0.104707953,-0.07375706
11/28/1984,3.834944963,3.884110759,3.834944963,3.834944963,11626,0,0.008646711,0.009135078,0,-0.110656257,-0.081136899
11/29/1984,3.834944963,3.884110759,3.834944963,3.834944963,13587,0,0.008646711,0.009135078,0,-0.114055569,-0.087720633
11/30/1984,3.834944963,3.884110759,3.834944963,3.834944963,981,0,0.008768514,0.008730949,0,-0.115419069,-0.09326032
12/3/1984,3.834944963,3.884110759,3.834944963,3.834944963,280,0,0.008768514,0.008296735,0,-0.115172021,-0.09764266
12/4/1984,3.933277845,3.982443651,3.933277845,3.933277845,8404,0.025641276,0.013023494,0.009499152,25.00022731,-0.105821745,-0.099278477
12/5/1984,3.933277845,3.982443651,3.933277845,3.933277845,75779,0,0.012566299,0.009499152,25.00022731,-0.097290084,-0.098880799
12/6/1984,3.933277845,3.982443651,3.933277845,3.933277845,14007,0,0.012566299,0.009120354,28.5716265,-0.089497015,-0.097004042
12/7/1984,3.884113312,3.933279666,3.884113312,3.933279666,1681,-0.012499634,0.012581579,0.009239353,25.00027277,-0.086293383,-0.09486191
12/10/1984,3.884113312,3.933279666,3.884113312,3.884113312,5603,0,0.009407123,0.00857046,28.57168588,-0.082800014,-0.092449531
12/11/1984,3.834944963,3.884110759,3.834944963,3.884110759,8404,-0.012658835,0.010402663,0.008719104,28.57140878,-0.083041716,-0.090567968
12/12/1984,3.834944963,3.884110759,3.834944963,3.834944963,103654,0,0.010402663,0.008719104,28.57140878,-0.082284739,-0.088911322
12/13/1984,3.884113312,3.933279666,3.884113312,3.884113312,20591,0.012821135,0.011158674,0.009202301,42.85745954,-0.076831687,-0.086495395
12/14/1984,3.982444525,4.031610867,3.982444525,3.982444525,17089,0.025316258,0.013458184,0.010563116,71.42859122,-0.063839692,-0.081964255
12/17/1984,4.031609535,4.080775073,4.031609535,4.031609535,83623,0.012345435,0.013629692,0.010892179,74.99992423,-0.049011266,-0.075373657
12/18/1984,4.031609535,4.129940873,4.031609535,4.031609535,7144,0,0.0115953,0.010892179,74.99992423,-0.03683502,-0.06766593
12/19/1984,3.982444525,4.031610867,3.982444525,4.031610867,7564,-0.012194884,0.012497413,0.01091416,66.66679239,-0.030797449,-0.060292234
12/20/1984,3.933277845,4.031609982,3.933277845,3.982443651,1401,-0.012345854,0.01322987,0.011070237,60.00004849,-0.029638319,-0.054161451
12/21/1984,3.933277845,4.031609982,3.933277845,3.933277845,1401,0,0.012478609,0.010936896,60.00004849,-0.02839241,-0.049007642
12/24/1984,3.933277845,3.933277845,3.933277845,3.933277845,0,0,0.012478609,0.010936896,50,-0.02709271,-0.044624656
12/26/1984,3.933277845,3.982443651,3.933277845,3.933277845,3082,0,0.011506232,0.010936896,50,-0.025765678,-0.04085286
12/27/1984,3.834944963,3.884110759,3.834944963,3.884110759,7704,-0.025000238,0.014467445,0.011593255,39.99995151,-0.032276573,-0.039137603
12/28/1984,3.834944963,3.884110759,3.834944963,3.834944963,420,0,0.013765327,0.011593255,44.44422294,-0.037009877,-0.038712058
12/31/1984,3.834944963,3.884110759,3.834944963,3.834944963,1401,0,0.010220927,0.01145976,44.44422294,-0.040296541,-0.039028954
1/2/1985,3.785778761,3.884110612,3.785778761,3.834944818,3502,-0.012820576,0.008829358,0.011620319,44.44443846,-0.046334434,-0.04049005
1/3/1985,3.834944963,3.884110759,3.834944963,3.834944963,280,0.012987078,0.010621753,0.011803495,50,-0.046614858,-0.041715012
1/4/1985,3.785778761,3.834944818,3.785778761,3.834944818,981,-0.012820576,0.010670983,0.011823401,39.99972844,-0.050225431,-0.043417096
1/7/1985,3.785778761,3.834944818,3.785778761,3.785778761,1401,0,0.010438315,0.011823401,24.99978785,-0.052481857,-0.045230048
1/8/1985,3.834944963,3.884110759,3.834944963,3.834944963,2381,0.012987078,0.011691532,0.011934997,25.00001515,-0.049729539,-0.046129946
1/9/1985,3.933277845,4.031609982,3.933277845,3.933277845,25353,0.025641276,0.014713768,0.011971702,40.00007759,-0.039162227,-0.044736402
1/10/1985,3.982444525,4.031610867,3.982444525,3.982444525,560,0.01250018,0.015226616,0.012154949,50,-0.026514573,-0.041092036
1/11/1985,3.834944963,3.884110759,3.834944963,3.884110759,19470,-0.037037443,0.017799369,0.014030883,41.66665993,-0.028069628,-0.038487555
1/14/1985,3.834944963,3.884110759,3.834944963,3.834944963,10085,0,0.017799369,0.014030883,41.66665993,-0.028968095,-0.036583663
1/15/1985,3.834944963,3.933277081,3.834944963,3.834944963,3642,0,0.017799369,0.014030883,41.66665993,-0.029341901,-0.03513531
1/16/1985,3.884113312,3.982445494,3.884113312,3.884113312,1541,0.012821135,0.017569712,0.01422184,46.15400397,-0.025378127,-0.033183873
1/17/1985,3.884113312,3.933279666,3.884113312,3.884113312,2801,0,0.017201606,0.013407382,54.54561886,-0.021983396,-0.030943778
1/18/1985,3.884113312,3.933279666,3.884113312,3.884113312,25493,0,0.01648609,0.013407382,54.54561886,-0.019073184,-0.028569659
1/21/1985,4.031609535,4.080775073,4.031609535,4.031609535,34458,0.037974233,0.019831413,0.015122675,64.28566233,-0.004809665,-0.02381766
1/22/1985,3.933277845,3.982443651,3.933277845,3.982443651,840,-0.024390182,0.021886401,0.015634069,60.0000194,-0.001423855,-0.019338899
1/23/1985,3.933277845,3.982443651,3.933277845,3.933277845,7004,0,0.020355132,0.015634069,57.14288188,0.001245071,-0.015222105
1/24/1985,3.982444525,4.031610867,3.982444525,3.982444525,139232,0.01250018,0.020355132,0.015576466,64.28575387,0.00724405,-0.010728874
1/25/1985,4.080774784,4.129940581,4.080774784,4.080774784,305498,0.02469093,0.016874545,0.016143245,68.74994128,0.01970556,-0.004641987
1/28/1985,4.129940033,4.179106349,4.129940033,4.129940033,355784,0.012048018,0.016799967,0.016126312,68.74990339,0.033166301,0.00291967
1/29/1985,4.179106712,4.228272507,4.179106712,4.179106712,111918,0.011904938,0.01662527,0.015641232,66.66655891,0.04725663,0.011787062
1/30/1985,4.179106712,4.228272507,4.179106712,4.179106712,29135,0,0.016770586,0.015514099,64.28556831,0.057757525,0.020981155
1/31/1985,4.129940033,4.179106349,4.129940033,4.179106349,29135,-0.011764878,0.017737836,0.015696109,74.99992928,0.061404388,0.029065801
2/1/1985,3.982444525,4.031610867,3.982444525,4.031610867,87265,-0.035713717,0.022184405,0.016913966,60.00014225,0.051795828,0.033611807
2/4/1985,3.933277845,3.982443651,3.933277845,3.982443651,180273,-0.012345854,0.018740143,0.016913966,56.25007198,0.03975536,0.034840517
2/5/1985,3.933277845,3.982443651,3.933277845,3.933277845,260395,0,0.017058418,0.016913966,53.33325359,0.029868893,0.033846192
2/6/1985,3.933277845,3.982443651,3.933277845,3.933277845,446692,0,0.017058418,0.016913966,53.33325359,0.021782698,0.031433494
2/7/1985,3.933277845,3.982443651,3.933277845,3.933277845,29835,0,0.016500255,0.016913966,53.33325359,0.015199125,0.02818662
2/8/1985,3.884113312,3.933279666,3.884113312,3.933279666,70457,-0.012499634,0.014045357,0.016420064,38.46160446,0.005945888,0.023738474
2/11/1985,3.884113312,3.933279666,3.884113312,3.884113312,51547,0,0.012906601,0.016420064,45.45464965,-0.001371558,0.018716467
2/12/1985,3.884113312,3.933279666,3.884113312,3.884113312,1121,0,0.011544434,0.016420064,45.45464965,-0.007088969,0.01355538
2/13/1985,3.884113312,3.933279666,3.884113312,3.884113312,71437,0,0.011544434,0.016225618,39.9999903,-0.011487637,0.008546777
2/14/1985,3.982444525,4.031610867,3.982444525,3.982444525,76480,0.025316258,0.015278296,0.01668966,40.00010668,-0.006958888,0.005445644
2/15/1985,4.031609535,4.080775073,4.031609535,4.031609535,131388,0.012345435,0.010982603,0.016582687,40.00007759,0.000590576,0.00447463
2/19/1985,3.982444525,4.031610867,3.982444525,4.031610867,28435,-0.012194884,0.010961873,0.016787506,29.99996605,0.002576673,0.004095039
2/20/1985,3.982444525,4.031610867,3.982444525,3.982444525,115980,0,0.010961873,0.016656712,29.99996605,0.004103368,0.004096704
2/21/1985,3.982444525,4.031610867,3.982444525,3.982444525,11066,0,0.010961873,0.01601507,33.33338721,0.005252734,0.00432791
2/22/1985,3.982444525,4.031610867,3.982444525,3.982444525,38660,0,0.010961873,0.015854937,50,0.006093375,0.004681003
2/25/1985,3.933277845,3.982443651,3.933277845,3.982443651,6443,-0.012345854,0.010940455,0.014436903,50,0.002760428,0.004296888
2/26/1985,3.982444525,4.031610867,3.982444525,3.982444525,67235,0.01250018,0.01147494,0.014588286,57.14301549,0.004039815,0.004245474
2/27/1985,3.982444525,4.031610867,3.982444525,3.982444525,1681,0,0.01147494,0.014588286,57.14301549,0.004996146,0.004395608
2/28/1985,3.933277845,3.982443651,3.933277845,3.982443651,280,-0.012345854,0.012407477,0.014630133,50,0.001766344,0.003869755
3/1/1985,3.933277845,3.982443651,3.933277845,3.933277845,42022,0,0.00911483,0.014630133,57.14265921,-0.000784257,0.002938953
3/4/1985,3.982444525,4.031610867,3.982444525,3.982444525,176492,0.01250018,0.009140485,0.014791846,62.4999015,0.001148475,0.002580857
3/5/1985,4.031609535,4.080775073,4.031609535,4.031609535,33898,0.012345435,0.009151481,0.013237594,66.66650502,0.00657163,0.003379012
3/6/1985,3.982444525,4.031610867,3.982444525,4.031610867,28155,-0.012194884,0.010101997,0.012633543,59.99996121,0.006823656,0.004067941
3/7/1985,3.982444525,4.08077642,3.982444525,3.982444525,63593,0,0.010101997,0.012633543,50,0.006943349,0.004643022
3/8/1985,4.031609535,4.080775073,4.031609535,4.031609535,22972,0.012345435,0.010824294,0.012628501,50,0.010879995,0.005890417
3/11/1985,4.031609535,4.080775073,4.031609535,4.031609535,35999,0,0.009747986,0.011772186,57.14271859,0.013840272,0.007480388
3/12/1985,4.031609535,4.080775073,4.031609535,4.031609535,19750,0,0.009105592,0.011538304,57.14271859,0.016001855,0.009184681
3/13/1985,4.031609535,4.129940873,4.031609535,4.031609535,56729,0,0.009105592,0.011290539,57.14271859,0.017513045,0.010850354
3/14/1985,4.031609535,4.080775073,4.031609535,4.031609535,1541,0,0.007798208,0.011290539,57.14271859,0.018497446,0.012379772
3/15/1985,4.031609535,4.080775073,4.031609535,4.031609535,840,0,0.007798208,0.011111495,66.66666667,0.019057904,0.013715399
3/18/1985,4.031609535,4.080775073,4.031609535,4.031609535,2521,0,0.006975511,0.008935737,59.99986422,0.019279825,0.014828284
3/19/1985,4.179106712,4.228272507,4.179106712,4.179106712,95530,0.036585184,0.012929936,0.010792758,74.99992423,0.031000139,0.018062655
3/20/1985,4.080774784,4.129940581,4.080774784,4.129940581,52807,-0.023529413,0.014832384,0.01176057,66.66666667,0.0319853,0.020847184
3/21/1985,4.080774784,4.129940581,4.080774784,4.080774784,6443,0,0.014832384,0.01176057,66.66666667,0.032392645,0.023156276
3/22/1985,4.031609535,4.080775073,4.031609535,4.080775073,8404,-0.012048018,0.015044978,0.012009366,55.55550167,0.028420629,0.024209147
3/25/1985,4.031609535,4.080775073,4.031609535,4.031609535,23392,0,0.015044978,0.011742579,50,0.024984769,0.024364271
3/26/1985,3.982444525,4.031610867,3.982444525,4.031610867,35719,-0.012194884,0.015540141,0.011997771,50,0.018086134,0.023108644
3/27/1985,3.982444525,4.031610867,3.982444525,3.982444525,136151,0,0.015540141,0.011997771,50,0.01247511,0.020981937
3/28/1985,3.933277845,4.031609982,3.933277845,3.982443651,144835,-0.012345854,0.015926982,0.012239112,37.49997727,0.004014715,0.017588493
3/29/1985,3.933277845,3.982443651,3.933277845,3.933277845,41041,0,0.015926982,0.011305596,37.49997727,-0.002659552,0.013538884
4/1/1985,3.933277845,3.982443651,3.933277845,3.933277845,43703,0,0.015926982,0.011049235,37.49997727,-0.00785837,0.009259433
4/2/1985,3.884113312,3.933279666,3.884113312,3.933279666,11206,-0.012499634,0.008358825,0.011060241,33.33340517,-0.015763921,0.004254762
4/3/1985,3.834944963,3.884110759,3.834944963,3.884110759,214451,-0.012658835,0.006510718,0.011269185,29.99989817,-0.025700345,-0.001736259
4/4/1985,3.785778761,3.834944818,3.785778761,3.834944818,10085,-0.012820576,0.006421392,0.011463671,27.27261907,-0.037114501,-0.008811908
4/8/1985,3.785778761,3.785778761,3.785778761,3.785778761,0,0,0.006592227,0.011463671,27.27261907,-0.045634258,-0.016176378
4/9/1985,3.834944963,3.884110759,3.834944963,3.834944963,5183,0.012987078,0.008852525,0.011579067,11.11115302,-0.047867143,-0.022514531
4/10/1985,3.834944963,3.884110759,3.834944963,3.834944963,2101,0,0.008579867,0.011306432,14.28576377,-0.04907106,-0.027825837
4/11/1985,3.834944963,3.884110759,3.834944963,3.834944963,431424,0,0.008579867,0.011306432,14.28576377,-0.049455085,-0.032151686
4/12/1985,3.834944963,3.884110759,3.834944963,3.834944963,268799,0,0.00807643,0.011109569,16.66668014,-0.049192369,-0.035559823
4/15/1985,3.834944963,3.884110759,3.834944963,3.834944963,151839,0,0.00807643,0.011109569,16.66668014,-0.048425941,-0.038133046
4/16/1985,3.736614466,3.78578028,3.736614466,3.78578028,86005,-0.025640654,0.010804295,0.011703409,14.28575387,-0.055117628,-0.041529963
4/17/1985,3.785778761,3.834944818,3.785778761,3.785778761,14988,0.013157444,0.011839018,0.011738749,24.99969692,-0.055810344,-0.044386039
4/18/1985,3.785778761,3.834944818,3.785778761,3.785778761,119202,0,0.011296129,0.0115847,28.57115147,-0.055717055,-0.046652242
4/19/1985,3.884113312,3.982445494,3.884113312,3.884113312,25913,0.025974722,0.013349158,0.012633312,44.44461806,-0.047164661,-0.046754726
4/22/1985,3.884113312,3.982445494,3.884113312,3.884113312,2801,0,0.013349158,0.01239056,44.44461806,-0.039926579,-0.045389097
4/23/1985,3.933277845,3.982443651,3.933277845,3.933277845,28435,0.012657853,0.013321203,0.012644608,55.55538194,-0.029878756,-0.042287028
4/24/1985,3.982444525,4.031610867,3.982444525,3.982444525,8965,0.01250018,0.013631437,0.012873911,66.66688219,-0.017743903,-0.037378403
4/25/1985,4.129940033,4.179106349,4.129940033,4.129940033,34318,0.037036425,0.017063879,0.014570574,81.81833411,0.003731694,-0.029156384
4/26/1985,4.080774784,4.129940581,4.080774784,4.129940581,3782,-0.011904591,0.018038025,0.014756995,75.00019195,0.016592763,-0.020006554
4/29/1985,4.031609535,4.129940873,4.031609535,4.080775073,49446,-0.012048018,0.018893444,0.014934187,66.66686872,0.022557994,-0.011493645
4/30/1985,4.031609535,4.080775073,4.031609535,4.031609535,49306,0,0.015720395,0.014934187,66.66686872,0.026974537,-0.003800008
5/1/1985,4.031609535,4.080775073,4.031609535,4.031609535,105755,0,0.015766899,0.013251678,66.66686872,0.030127389,0.002985471
5/2/1985,4.031609535,4.080775073,4.031609535,4.031609535,38100,0,0.015766899,0.012557276,66.66686872,0.03225424,0.008839225
5/3/1985,3.982444525,4.08077642,3.982444525,4.031610867,15408,-0.012194884,0.015114075,0.012742303,61.5386997,0.029631012,0.012997582
5/6/1985,3.982444525,4.031610867,3.982444525,3.982444525,14147,0,0.015114075,0.01256203,72.72748513,0.027238101,0.015845686
5/7/1985,3.982444525,4.031610867,3.982444525,3.982444525,1401,0,0.014703037,0.01256203,70.00031035,0.025052907,0.01768713
5/8/1985,3.982444525,4.031610867,3.982444525,3.982444525,12186,0,0.014170419,0.012360653,70.00031035,0.023055357,0.018760776
5/9/1985,3.982444525,4.031610867,3.982444525,3.982444525,700,0,0.005820702,0.012360653,62.50008335,0.021227586,0.019254138
5/10/1985,3.982444525,4.031610867,3.982444525,3.982444525,13587,0,0.00511097,0.012136401,62.50008335,0.019553662,0.019314043
5/13/1985,3.982444525,4.031610867,3.982444525,3.982444525,420,0,0.003856361,0.012136401,57.14304518,0.01801935,0.019055104
5/14/1985,3.982444525,4.031610867,3.982444525,3.982444525,1681,0,0.003856361,0.012136401,50,0.016611904,0.018566464
5/15/1985,3.884113312,3.933279666,3.884113312,3.933279666,7564,-0.02469117,0.008315387,0.012773566,0,0.00747581,0.016348333
5/16/1985,3.884113312,3.933279666,3.884113312,3.884113312,140,0,0.008315387,0.01254534,0,0.000232707,0.013125208
5/17/1985,3.933277845,3.982443651,3.933277845,3.933277845,12887,0.012657853,0.009161483,0.012474657,24.99966661,-0.001522784,0.01019561
5/20/1985,3.982444525,4.031610867,3.982444525,3.982444525,2801,0.01250018,0.010144006,0.012635741,40.00009699,0.001041314,0.00836475
5/21/1985,3.982444525,4.031610867,3.982444525,3.982444525,44683,0,0.010144006,0.012459301,40.00009699,0.003038355,0.007299471
5/22/1985,3.982444525,4.031610867,3.982444525,3.982444525,2241,0,0.010144006,0.012459301,40.00009699,0.004568364,0.00675325
5/23/1985,3.982444525,4.031610867,3.982444525,3.982444525,7144,0,0.010144006,0.012459301,50,0.005715027,0.006545605
5/24/1985,3.933277845,3.982443651,3.933277845,3.982443651,70176,-0.012345854,0.010875245,0.012706308,39.99982543,0.002626153,0.005761715
5/28/1985,3.933277845,3.982443651,3.933277845,3.933277845,87685,0,0.010875245,0.012706308,39.99982543,0.000176168,0.004644606
5/29/1985,3.884113312,3.933279666,3.884113312,3.933279666,62192,-0.012499634,0.011427835,0.011963835,33.33333333,-0.005667301,0.002582224
5/30/1985,3.884113312,3.933279666,3.884113312,3.884113312,494456,0,0.008334179,0.011755801,33.33333333,-0.010180933,2.96E-05
5/31/1985,3.785778761,3.834944818,3.785778761,3.834944818,13447,-0.025317117,0.01156417,0.01269539,24.99978785,-0.021445584,-0.004265442
6/3/1985,3.736614466,3.78578028,3.736614466,3.78578028,7564,-0.012986574,0.010635323,0.011924217,22.22212045,-0.033948709,-0.010202096
6/4/1985,3.736614466,3.78578028,3.736614466,3.736614466,420,0,0.008941082,0.011924217,22.22212045,-0.043357725,-0.016833221
6/5/1985,3.736614466,3.78578028,3.736614466,3.736614466,3782,0,0.008941082,0.011636661,28.57126033,-0.050235355,-0.023513648
6/6/1985,3.687447309,3.736613105,3.687447309,3.736613105,30116,-0.01315821,0.008876468,0.011503469,24.99977269,-0.058973496,-0.030605618
6/7/1985,3.687447309,3.736613105,3.687447309,3.687447309,56309,0,0.008876468,0.008779054,14.28583304,-0.065147556,-0.037514005
6/10/1985,3.687447309,3.736613105,3.687447309,3.687447309,13307,0,0.009005425,0.008665263,0,-0.069242359,-0.043859676
6/11/1985,3.785778761,3.834944818,3.785778761,3.785778761,43282,0.026666537,0.013788076,0.010088946,24.99981815,-0.063817347,-0.04785121
6/12/1985,3.736614466,3.78578028,3.736614466,3.78578028,16108,-0.012986574,0.013823305,0.010275038,22.22215038,-0.062761657,-0.0508333
6/13/1985,3.785778761,3.834944818,3.785778761,3.785778761,23392,0.013157444,0.014813594,0.010658145,29.99970904,-0.057297379,-0.052126116
6/14/1985,3.834944963,3.884110759,3.834944963,3.834944963,8264,0.012987078,0.013100526,0.011002058,39.99984482,-0.048441197,-0.051389132
6/17/1985,3.785778761,3.834944818,3.785778761,3.834944818,840,-0.012820576,0.013080406,0.011023394,36.36346003,-0.044872647,-0.050085835
6/18/1985,3.834944963,3.884110759,3.834944963,3.834944963,15968,0.012987078,0.013563463,0.01133999,45.45431702,-0.037643315,-0.047597331
6/19/1985,3.785778761,3.834944818,3.785778761,3.834944818,11346,-0.012820576,0.014423902,0.01153333,41.66643431,-0.035472415,-0.045172348
6/20/1985,3.785778761,3.834944818,3.785778761,3.785778761,1681,0,0.013519998,0.01153333,50,-0.033367323,-0.042811343
6/21/1985,3.785778761,3.785778761,3.785778761,3.785778761,0,0,0.013519998,0.01153333,55.55538793,-0.03133778,-0.04051663
6/24/1985,3.884113312,3.982445494,3.884113312,3.884113312,56729,0.025974722,0.015315867,0.01258624,63.63642776,-0.021546206,-0.036722545
6/25/1985,3.834944963,3.933277081,3.834944963,3.884110759,42302,-0.012658835,0.0142348,0.012770847,58.33316496,-0.017551464,-0.032888329
6/26/1985,4.026694298,4.078318301,4.026694298,4.026694298,62299,0.050000544,0.019956169,0.015826984,73.15435433,0.001074578,-0.026095748
6/27/1985,4.078318119,4.12994212,4.078318119,4.078318119,7871,0.012820397,0.019946173,0.015240019,74.92159893,0.019773526,-0.016921893
6/28/1985,4.129940033,4.181564796,4.129940033,4.129940033,4269,0.012657648,0.019936643,0.015364928,76.47048588,0.038316346,-0.005874245
7/1/1985,4.129940033,4.181564796,4.129940033,4.129940033,5336,0,0.01885969,0.015240013,73.33324066,0.052407543,0.005782113
7/2/1985,4.181566238,4.233190231,4.181566238,4.181566238,8271,0.012500473,0.018848586,0.015240021,80.06620722,0.066968748,0.01801944
7/3/1985,4.23319006,4.284814575,4.23319006,4.23319006,13340,0.012345571,0.017246009,0.015357682,80.13224552,0.081732062,0.030761964
7/5/1985,4.23319006,4.284814575,4.23319006,4.23319006,1067,0,0.017246009,0.015357682,78.72319132,0.092367342,0.04308304
7/8/1985,4.284814358,4.336438345,4.284814358,4.284814358,102987,0.012195129,0.016777963,0.015459865,85.86547553,0.103765384,0.055219509
7/9/1985,4.284814358,4.336438345,4.284814358,4.284814358,73905,0,0.016482498,0.015211823,84.79061162,0.111512963,0.066478199
7/10/1985,4.23319006,4.284814575,4.23319006,4.284814575,42289,-0.012048199,0.016390155,0.015450063,84.46946444,0.112194023,0.075621364
7/11/1985,4.129940033,4.181564796,4.129940033,4.181564796,29749,-0.024390596,0.012710521,0.015992901,72.87556126,0.103212583,0.081139608
7/12/1985,4.181566238,4.233190231,4.181566238,4.181566238,9738,0.012500473,0.012682332,0.016096916,74.61754309,0.09911796,0.084735278
7/15/1985,4.23319006,4.284814575,4.23319006,4.23319006,46424,0.012345571,0.012655122,0.015294272,73.05165239,0.098898512,0.087567925
7/16/1985,4.284814358,4.336438345,4.284814358,4.284814358,88179,0.012195129,0.012966404,0.015027504,79.61155267,0.10171771,0.090397882
7/17/1985,4.284814358,4.336438345,4.284814358,4.284814358,79908,0,0.012628773,0.015027504,72.72708952,0.102767306,0.092871767
7/18/1985,4.284814358,4.336438345,4.284814358,4.284814358,28548,0,0.012155474,0.015027504,69.99983374,0.102418502,0.094781114
7/19/1985,4.23319006,4.284814575,4.23319006,4.284814575,26280,-0.012048199,0.012872367,0.014983366,60.00005542,0.096859883,0.095196868
7/22/1985,4.23319006,4.284814575,4.23319006,4.23319006,45624,0,0.012154171,0.014983366,60.00005542,0.091401023,0.094437699
7/23/1985,4.284814358,4.336438345,4.284814358,4.284814358,28548,0.012195129,0.012872367,0.015016325,59.99990763,0.090200709,0.093590301
7/24/1985,4.23319006,4.284814575,4.23319006,4.284814575,94582,-0.012048199,0.012872367,0.014762656,50,0.084114186,0.091695078
7/25/1985,4.181566238,4.233190231,4.181566238,4.233190231,139005,-0.012195016,0.010689543,0.014732231,45.45460652,0.074268836,0.088209829
7/26/1985,4.129940033,4.181564796,4.129940033,4.181564796,135003,-0.012346141,0.010683082,0.01491203,36.36361346,0.061590545,0.082885973
7/29/1985,4.026694298,4.078318301,4.026694298,4.078318301,70170,-0.02499933,0.01188533,0.015631141,30.76937834,0.042719398,0.074852658
7/30/1985,3.975068569,4.026693348,3.975068569,4.026693348,25346,-0.012820871,0.010424503,0.01563115,30.76931275,0.023329188,0.064547964
7/31/1985,3.92344451,4.026693277,3.92344451,3.975068499,24146,-0.012986961,0.010203149,0.015706134,33.33350011,0.00375341,0.052389053
8/1/1985,4.026694298,4.078318301,4.026694298,4.026694298,9472,0.026316108,0.014979378,0.016148144,38.46161771,-0.003390061,0.04123323
8/2/1985,4.026694298,4.078318301,4.026694298,4.026694298,11739,0,0.014931654,0.016148144,33.33347445,-0.008948165,0.031196951
8/5/1985,3.975068569,4.026693348,3.975068569,4.026693348,36819,-0.012820871,0.015015457,0.016375969,25.00009622,-0.017319123,0.021493736
8/6/1985,4.078318119,4.12994212,4.078318119,4.078318119,106722,0.025974281,0.017340329,0.016375947,35.71441767,-0.015443766,0.014106236
8/7/1985,4.026694298,4.129942304,4.026694298,4.078318301,47891,-0.012658115,0.017369732,0.016375925,33.33348728,-0.017916611,0.007701667
8/8/1985,4.026694298,4.078318301,4.026694298,4.026694298,4936,0,0.017224529,0.013606771,35.71444123,-0.019649847,0.002231364
8/9/1985,3.975068569,4.078317339,3.975068569,4.026693348,16275,-0.012820871,0.017251841,0.013584811,33.3334257,-0.024902158,-0.00319534
8/12/1985,3.975068569,4.026693348,3.975068569,3.975068569,1734,0,0.015546522,0.013348041,28.57155581,-0.028733431,-0.008302959
8/13/1985,4.026694298,4.078318301,4.026694298,4.026694298,3335,0.012987381,0.015541831,0.013596174,35.71449778,-0.027289402,-0.012100247
8/14/1985,4.078318119,4.12994212,4.078318119,4.078318119,12940,0.012820397,0.015021549,0.01360705,42.8572324,-0.021728911,-0.01402598
8/15/1985,4.078318119,4.12994212,4.078318119,4.078318119,1467,0,0.012817082,0.013382372,46.15404564,-0.017124777,-0.014645739
8/16/1985,4.026694298,4.078318301,4.026694298,4.078318301,7337,-0.012658115,0.01356808,0.013543279,50,-0.017440536,-0.015204699
8/19/1985,4.078318119,4.12994212,4.078318119,4.078318119,5069,0.012820397,0.013278427,0.013565667,58.33335258,-0.013371033,-0.014837965
8/20/1985,4.078318119,4.12994212,4.078318119,4.078318119,1334,0,0.010446709,0.013565667,63.63631784,-0.010030299,-0.013876432
8/21/1985,4.026694298,4.078318301,4.026694298,4.078318301,24546,-0.012658115,0.010446709,0.01358238,50,-0.01141675,-0.013384496
8/22/1985,4.026694298,4.078318301,4.026694298,4.026694298,11739,0,0.010446709,0.01288159,50,-0.012372895,-0.013182175
8/23/1985,3.975068569,4.026693348,3.975068569,4.026693348,6537,-0.012820871,0.010446709,0.0128119,50,-0.017099301,-0.013965601
8/26/1985,3.975068569,4.026693348,3.975068569,3.975068569,26280,0,0.010446709,0.012543733,37.49994227,-0.020607462,-0.015293973
8/27/1985,4.026694298,4.078318301,4.026694298,4.026694298,2535,0.012987381,0.010446709,0.012575484,50,-0.019002887,-0.016035756
8/28/1985,3.975068569,4.026693348,3.975068569,4.026693348,4002,-0.012820871,0.010104931,0.012722422,44.44435322,-0.021647476,-0.0171581
8/29/1985,3.975068569,4.026693348,3.975068569,3.975068569,3468,0,0.010104931,0.012722422,50,-0.023472752,-0.01842103
8/30/1985,3.975068569,4.026693348,3.975068569,3.975068569,800,0,0.009465768,0.012597561,50,-0.024635316,-0.019663887
9/3/1985,3.92344451,3.975068499,3.92344451,3.975068499,23612,-0.012986961,0.008689878,0.012748049,37.49992062,-0.029383571,-0.021607824
